full_fips,api_med_income,api_month_med_income
53063,30173,2514.41666666667
53043,29446,2453.83333333333
53007,28892,2407.66666666667
53031,29678,2473.16666666667
53035,36449,3037.41666666667
53033,45489,3790.75
53049,24234,2019.5
53051,27528,2294
53055,33216,2768
53059,31344,2612
53075,17679,1473.25
53077,25527,2127.25
53009,27638,2303.16666666667
53015,27688,2307.33333333333
53019,23052,1921
53041,26381,2198.41666666667
53017,30106,2508.83333333333
53029,33871,2822.58333333333
53053,36273,3022.75
53021,28942,2411.83333333333
53071,28051,2337.58333333333
53073,29769,2480.75
54023,23007,1917.25
54027,25543,2128.58333333333
54009,27808,2317.33333333333
54017,21366,1780.5
54031,24484,2040.33333333333
54049,26069,2172.41666666667
54059,20956,1746.33333333333
54029,25976,2164.66666666667
54051,25627,2135.58333333333
54067,22673,1889.41666666667
54093,25045,2087.08333333333
54095,24476,2039.66666666667
54087,21446,1787.16666666667
54091,25791,2149.25
54107,26052,2171
54021,18646,1553.83333333333
54053,25409,2117.41666666667
54063,22752,1896
54073,25660,2138.33333333333
54011,22326,1860.5
54037,34869,2905.75
54045,22558,1879.83333333333
54071,22380,1865
54033,27547,2295.58333333333
54069,26881,2240.08333333333
54013,19188,1599
54065,27047,2253.91666666667
54081,23997,1999.75
54079,32009,2667.41666666667
54001,21612,1801
54047,17088,1424
54099,21185,1765.41666666667
54035,26611,2217.58333333333
54055,22391,1865.91666666667
54097,24107,2008.91666666667
54101,20469,1705.75
54003,31811,2650.91666666667
54019,22401,1866.75
55051,25505,2125.41666666667
55019,29167,2430.58333333333
55109,41079,3423.25
55083,31619,2634.91666666667
55069,31364,2613.66666666667
55135,30707,2558.91666666667
55005,27608,2300.66666666667
55113,26906,2242.16666666667
55047,30362,2530.16666666667
55099,27162,2263.5
55077,28615,2384.58333333333
55075,26923,2243.58333333333
55079,30129,2510.75
29205,24780,2065
29225,26009,2167.41666666667
29005,28101,2341.75
29013,26493,2207.75
29015,21691,1807.58333333333
29035,20879,1739.91666666667
29057,20907,1742.25
55101,31195,2599.58333333333
55139,31111,2592.58333333333
55041,25423,2118.58333333333
55045,32730,2727.5
55107,26765,2230.41666666667
55115,29799,2483.25
55067,27700,2308.33333333333
55087,33629,2802.41666666667
55123,28462,2371.83333333333
55021,36664,3055.33333333333
55061,33195,2766.25
55009,32799,2733.25
55035,29023,2418.58333333333
55085,28825,2402.08333333333
55095,31523,2626.91666666667
55129,28390,2365.83333333333
55133,41242,3436.83333333333
55127,29626,2468.83333333333
55023,27605,2300.41666666667
55057,27577,2298.08333333333
55111,31042,2586.83333333333
55131,39079,3256.58333333333
55017,30668,2555.66666666667
55025,38191,3182.58333333333
55031,29967,2497.25
55053,27439,2286.58333333333
55049,35190,2932.5
55089,40734,3394.5
55097,29393,2449.41666666667
55105,30624,2552
55119,30638,2553.16666666667
55001,24940,2078.33333333333
55007,29710,2475.83333333333
55081,31946,2662.16666666667
55141,31081,2590.08333333333
55003,23772,1981
55037,27257,2271.41666666667
55055,31785,2648.75
56005,41471,3455.91666666667
56023,30881,2573.41666666667
56025,32749,2729.08333333333
56009,34183,2848.58333333333
56027,21065,1755.41666666667
56037,36512,3042.66666666667
47177,23268,1939
47179,24948,2079
47183,21594,1799.5
47005,19844,1653.66666666667
47007,23166,1930.5
47013,21656,1804.66666666667
47015,27262,2271.83333333333
47083,23090,1924.16666666667
47119,30161,2513.41666666667
48373,25626,2135.5
48391,22952,1912.66666666667
48467,26570,2214.16666666667
48055,27173,2264.41666666667
48487,24911,2075.91666666667
48317,33282,2773.5
29115,26909,2242.41666666667
29091,21380,1781.66666666667
29101,25893,2157.75
29105,25278,2106.5
29125,26802,2233.5
29161,24011,2000.91666666667
29165,39879,3323.25
29187,23815,1984.58333333333
29510,28186,2348.83333333333
29003,30478,2539.83333333333
29023,21207,1767.25
29033,25904,2158.66666666667
29061,25878,2156.5
29087,28772,2397.66666666667
29127,25606,2133.83333333333
29151,31440,2620
29181,17408,1450.66666666667
29219,29000,2416.66666666667
29221,20390,1699.16666666667
29043,30295,2524.58333333333
29063,28051,2337.58333333333
29081,23496,1958
29107,29888,2490.66666666667
29001,20211,1684.25
29199,27390,2282.5
29211,25013,2084.41666666667
29045,25281,2106.75
29097,25861,2155.08333333333
29111,23806,1983.83333333333
29119,24130,2010.83333333333
29157,28678,2389.83333333333
29167,21765,1813.75
29177,30594,2549.5
30041,25932,2161
30015,24726,2060.5
30053,21649,1804.08333333333
30067,30906,2575.5
30103,27500,2291.66666666667
30005,23482,1956.83333333333
30097,26618,2218.16666666667
30099,27392,2282.66666666667
30079,23077,1923.08333333333
30035,20169,1680.75
30025,38867,3238.91666666667
30037,22246,1853.83333333333
30093,25309,2109.08333333333
30095,30618,2551.5
30043,31749,2645.75
30039,24408,2034
30107,24337,2028.08333333333
30057,26081,2173.41666666667
30091,30951,2579.25
30011,30061,2505.08333333333
30003,25387,2115.58333333333
30047,23843,1986.91666666667
30049,33992,2832.66666666667
30073,26273,2189.41666666667
30111,32306,2692.16666666667
30063,26424,2202
48501,34598,2883.16666666667
48189,25386,2115.5
48419,22658,1888.16666666667
48387,22731,1894.25
48399,24755,2062.91666666667
48435,30298,2524.83333333333
48451,27568,2297.33333333333
48469,27297,2274.75
48481,26008,2167.33333333333
48485,25448,2120.66666666667
48033,35926,2993.83333333333
48315,22340,1861.66666666667
48323,18489,1540.75
48181,27892,2324.33333333333
48297,24005,2000.41666666667
48363,23594,1966.16666666667
48255,27036,2253
48123,27063,2255.25
48059,26843,2236.91666666667
48067,24905,2075.41666666667
48183,25980,2165
48313,24769,2064.08333333333
48303,26244,2187
48257,31774,2647.83333333333
48259,34853,2904.41666666667
48153,25377,2114.75
48017,25217,2101.41666666667
48071,37261,3105.08333333333
48027,29284,2440.33333333333
48061,19933,1661.08333333333
48117,28087,2340.58333333333
48141,23153,1929.41666666667
48283,20019,1668.25
48443,24069,2005.75
48457,22214,1851.16666666667
48483,27031,2252.58333333333
48009,32611,2717.58333333333
48043,27435,2286.25
48215,19271,1605.91666666667
48423,27384,2282
48105,31618,2634.83333333333
48207,20731,1727.58333333333
48227,25808,2150.66666666667
48333,20128,1677.33333333333
48337,27018,2251.5
48365,26162,2180.16666666667
48403,20582,1715.16666666667
48421,28307,2358.91666666667
48437,21851,1820.91666666667
48231,26198,2183.16666666667
48063,25628,2135.66666666667
48195,24501,2041.75
48187,33952,2829.33333333333
48077,27652,2304.33333333333
48205,34152,2846
48383,38030,3169.16666666667
48217,25335,2111.25
48293,23703,1975.25
48347,21426,1785.5
48369,29158,2429.83333333333
48367,32185,2682.08333333333
30081,25250,2104.16666666667
30105,27337,2278.08333333333
30013,28467,2372.25
30027,27245,2270.41666666667
30033,24904,2075.33333333333
30061,21457,1788.08333333333
30069,32031,2669.25
30077,23966,1997.16666666667
30089,20894,1741.16666666667
30109,33634,2802.83333333333
30031,31088,2590.66666666667
30059,22978,1914.83333333333
30009,29315,2442.91666666667
30001,22728,1894
30029,28269,2355.75
30065,26137,2178.08333333333
31083,30629,2552.41666666667
31185,29530,2460.83333333333
31019,29034,2419.5
31037,30922,2576.83333333333
31087,27922,2326.83333333333
31141,31704,2642
31143,31955,2662.91666666667
31013,31370,2614.16666666667
31017,27052,2254.33333333333
31161,25100,2091.66666666667
31109,31293,2607.75
31129,24586,2048.83333333333
31007,31667,2638.91666666667
31063,28080,2340
31055,34837,2903.08333333333
31147,26924,2243.66666666667
31089,31359,2613.25
31065,27219,2268.25
31151,27154,2262.83333333333
31173,24607,2050.58333333333
31177,38306,3192.16666666667
31031,30706,2558.83333333333
31053,28702,2391.83333333333
31069,26809,2234.08333333333
31123,26909,2242.41666666667
31127,26546,2212.16666666667
31171,30556,2546.33333333333
31043,29788,2482.33333333333
31003,27204,2267
31029,31402,2616.83333333333
31035,30360,2530
31041,29112,2426
31061,27422,2285.16666666667
31081,32042,2670.16666666667
31095,27036,2253
31101,27512,2292.66666666667
31115,24773,2064.41666666667
31135,36429,3035.75
31155,35500,2958.33333333333
31157,27447,2287.25
31103,27195,2266.25
31105,28264,2355.33333333333
31111,30714,2559.5
48377,14817,1234.75
48465,21541,1795.08333333333
48109,16921,1410.08333333333
48135,31823,2651.91666666667
48169,23376,1948
48173,23286,1940.5
48185,26262,2188.5
48085,46479,3873.25
48005,24657,2054.75
48101,19886,1657.16666666667
48209,31519,2626.58333333333
48039,40496,3374.66666666667
48129,23774,1981.16666666667
48013,24278,2023.16666666667
48353,23370,1947.5
48229,14326,1193.83333333333
48475,31467,2622.25
48203,26572,2214.33333333333
48327,22898,1908.16666666667
48149,30069,2505.75
48491,39583,3298.58333333333
48233,24896,2074.66666666667
48343,23596,1966.33333333333
48361,31543,2628.58333333333
48495,28788,2399
48201,31323,2610.25
48053,27425,2285.41666666667
48171,28772,2397.66666666667
48113,31136,2594.66666666667
48311,32325,2693.75
48503,27199,2266.58333333333
48251,31846,2653.83333333333
48223,26608,2217.33333333333
48357,24270,2022.5
48275,26690,2224.16666666667
48309,25390,2115.83333333333
48095,24384,2032
48137,19526,1627.16666666667
48133,20255,1687.91666666667
48243,27405,2283.75
48247,19364,1613.66666666667
48339,37915,3159.58333333333
48127,15656,1304.66666666667
48479,21894,1824.5
48011,31212,2601
48069,28772,2397.66666666667
48273,22844,1903.66666666667
48097,30926,2577.16666666667
48107,22188,1849
48151,27609,2300.75
48131,20615,1717.91666666667
48031,30193,2516.08333333333
48241,24871,2072.58333333333
48245,27672,2306
48271,19296,1608
48359,27938,2328.16666666667
48279,24806,2067.16666666667
48295,27259,2271.58333333333
48307,23211,1934.25
48319,26329,2194.08333333333
48125,23000,1916.66666666667
31139,34406,2867.16666666667
31165,28917,2409.75
31021,30128,2510.66666666667
31025,36303,3025.25
31039,31859,2654.91666666667
31051,30474,2539.5
31057,30585,2548.75
31075,25324,2110.33333333333
31077,26683,2223.58333333333
31079,30996,2583
31085,30641,2553.41666666667
31131,31515,2626.25
31145,25858,2154.83333333333
31027,31682,2640.16666666667
31045,24964,2080.33333333333
31097,28603,2383.58333333333
31033,32105,2675.41666666667
31047,28990,2415.83333333333
31071,26773,2231.08333333333
31117,32222,2685.16666666667
31125,27654,2304.5
31167,32453,2704.41666666667
31175,27008,2250.66666666667
32001,30912,2576
32005,34007,2833.91666666667
32027,26088,2174
32011,33380,2781.66666666667
32013,33656,2804.66666666667
32033,30612,2551
32007,39350,3279.16666666667
32023,25214,2101.16666666667
32029,36864,3072
32003,30913,2576.08333333333
32019,28951,2412.58333333333
33005,30044,2503.66666666667
33009,30412,2534.33333333333
33015,42549,3545.75
33019,32668,2722.33333333333
33011,37887,3157.25
33007,26003,2166.91666666667
33003,32047,2670.58333333333
34021,35699,2974.91666666667
34011,24786,2065.5
34035,49614,4134.5
34029,34168,2847.33333333333
34001,30123,2510.25
34023,41142,3428.5
34033,32111,2675.91666666667
34009,32777,2731.41666666667
34007,33626,2802.16666666667
34039,36098,3008.16666666667
34017,36230,3019.16666666667
34019,51782,4315.16666666667
34027,50928,4244
35023,20866,1738.83333333333
35031,17490,1457.5
35043,30199,2516.58333333333
35017,21563,1796.91666666667
35009,24288,2024
48287,28827,2402.25
48439,33326,2777.16666666667
48001,23143,1928.58333333333
48139,34653,2887.75
48239,27460,2288.33333333333
48265,27511,2292.58333333333
48331,26198,2183.16666666667
48093,27745,2312.08333333333
48145,21182,1765.16666666667
48047,14471,1205.91666666667
48015,30570,2547.5
48261,22847,1903.91666666667
48089,29522,2460.16666666667
48409,26180,2181.66666666667
48381,34417,2868.08333333333
48411,23253,1937.75
48413,26524,2210.33333333333
48507,15223,1268.58333333333
48057,26914,2242.83333333333
48155,21806,1817.16666666667
48175,27950,2329.16666666667
48193,24120,2010
48335,26595,2216.25
48449,25174,2097.83333333333
48285,29296,2441.33333333333
48445,22037,1836.41666666667
48497,29858,2488.16666666667
48321,25473,2122.75
48371,27388,2282.33333333333
48397,46518,3876.5
48441,26504,2208.66666666667
48447,26167,2180.58333333333
48471,26411,2200.91666666667
48499,25192,2099.33333333333
48007,21631,1802.58333333333
48079,25346,2112.16666666667
48081,25556,2129.66666666667
48099,26408,2200.66666666667
48211,35830,2985.83333333333
48341,31237,2603.08333333333
48375,25457,2121.41666666667
48405,21445,1787.08333333333
48417,26200,2183.33333333333
48427,14038,1169.83333333333
48461,28795,2399.58333333333
48049,25515,2126.25
48191,20053,1671.08333333333
48159,28613,2384.41666666667
48163,17164,1430.33333333333
48281,30269,2522.41666666667
50019,26134,2177.83333333333
50013,35800,2983.33333333333
50007,34738,2894.83333333333
50015,32179,2681.58333333333
50011,33676,2806.33333333333
50005,27052,2254.33333333333
50025,28936,2411.33333333333
50003,28353,2362.75
50001,31536,2628
50009,23933,1994.41666666667
35015,30903,2575.25
35033,14398,1199.83333333333
35045,24798,2066.5
28009,26246,2187.16666666667
28037,20906,1742.16666666667
28027,17588,1465.66666666667
28061,22667,1888.91666666667
28067,24228,2019
28147,21211,1767.58333333333
28095,24172,2014.33333333333
28115,23519,1959.91666666667
28051,16311,1359.25
28005,19961,1663.41666666667
28089,36455,3037.91666666667
28013,21549,1795.75
28091,19521,1626.75
28141,21364,1780.33333333333
28153,22723,1893.58333333333
28041,21427,1785.58333333333
28093,25089,2090.75
28119,16623,1385.25
28109,23307,1942.25
28079,21268,1772.33333333333
28099,20238,1686.5
28121,32740,2728.33333333333
28151,18920,1576.66666666667
28077,25295,2107.91666666667
28111,19860,1655
28017,22654,1887.83333333333
28015,22450,1870.83333333333
28039,25184,2098.66666666667
28043,23220,1935
28063,17291,1440.91666666667
28101,22218,1851.5
28117,21324,1777
28125,20299,1691.58333333333
28019,19340,1611.66666666667
28045,26751,2229.25
28057,23311,1942.58333333333
28055,14154,1179.5
28059,26888,2240.66666666667
28083,18160,1513.33333333333
28143,22490,1874.16666666667
28021,15877,1323.08333333333
28047,25896,2158
28075,23061,1921.75
28085,24466,2038.83333333333
28127,21821,1818.41666666667
28159,20528,1710.66666666667
28007,20050,1670.83333333333
28073,30085,2507.08333333333
28081,26351,2195.91666666667
28135,18315,1526.25
28129,24747,2062.25
28149,24260,2021.66666666667
28023,23381,1948.41666666667
28097,21958,1829.83333333333
28105,19134,1594.5
50023,33620,2801.66666666667
49027,27383,2281.91666666667
49045,35164,2930.33333333333
49053,27392,2282.66666666667
49025,24877,2073.08333333333
49043,42507,3542.25
49019,27170,2264.16666666667
49031,19495,1624.58333333333
49033,26997,2249.75
49051,35491,2957.58333333333
49001,30436,2536.33333333333
49003,30295,2524.58333333333
49021,24493,2041.08333333333
49039,19986,1665.5
49041,25084,2090.33333333333
49057,31248,2604
49037,22504,1875.33333333333
49035,32867,2738.91666666667
49009,30536,2544.66666666667
49055,22381,1865.08333333333
49007,25497,2124.75
49029,37091,3090.91666666667
49005,23906,1992.16666666667
49023,26464,2205.33333333333
51095,38309,3192.41666666667
51167,20595,1716.25
51173,22253,1854.41666666667
51540,31307,2608.91666666667
51031,27489,2290.75
51087,37151,3095.91666666667
51099,39966,3330.5
51103,30382,2531.83333333333
51105,18053,1504.41666666667
51115,31223,2601.91666666667
51119,29179,2431.58333333333
51149,34491,2874.25
51159,25103,2091.91666666667
51169,21713,1809.41666666667
51177,38572,3214.33333333333
51011,29989,2499.08333333333
51067,28319,2359.91666666667
51097,32279,2689.91666666667
51121,25174,2097.83333333333
51127,40475,3372.91666666667
51049,25748,2145.66666666667
51051,19333,1611.08333333333
51083,23640,1970
51107,60126,5010.5
51153,43568,3630.66666666667
51175,28940,2411.66666666667
51091,25969,2164.08333333333
51033,32279,2689.91666666667
51073,35294,2941.16666666667
51141,23174,1931.16666666667
51145,40000,3333.33333333333
51171,28856,2404.66666666667
51061,44134,3677.83333333333
51790,29164,2430.33333333333
51065,38143,3178.58333333333
28155,22854,1904.5
28003,23918,1993.16666666667
28025,21538,1794.83333333333
28031,19655,1637.91666666667
28053,15900,1325
42043,33232,2769.33333333333
42055,31630,2635.83333333333
42119,24477,2039.75
42127,26450,2204.16666666667
42009,26133,2177.75
42089,29056,2421.33333333333
42061,25629,2135.75
42125,31369,2614.08333333333
42101,26211,2184.25
42133,32447,2703.91666666667
42063,23177,1931.41666666667
42041,35935,2994.58333333333
42003,33363,2780.25
42129,31061,2588.41666666667
42053,17495,1457.91666666667
42013,27166,2263.83333333333
42073,26315,2192.91666666667
42015,27407,2283.91666666667
42021,25590,2132.5
42029,43323,3610.25
42011,30695,2557.91666666667
42087,26254,2187.83333333333
29129,25028,2085.66666666667
29229,19181,1598.41666666667
29047,35437,2953.08333333333
29065,23507,1958.91666666667
29195,24437,2036.41666666667
29227,26183,2181.91666666667
29079,23298,1941.5
29141,21027,1752.25
29179,22173,1847.75
29189,35387,2948.91666666667
29209,24046,2003.83333333333
29009,23819,1984.91666666667
29019,29043,2420.25
29051,33462,2788.5
29055,22158,1846.5
29093,20351,1695.91666666667
29117,26939,2244.91666666667
29135,29996,2499.66666666667
29155,18526,1543.83333333333
29159,24493,2041.08333333333
29203,17782,1481.83333333333
29175,25739,2144.91666666667
29069,21034,1752.83333333333
29071,30619,2551.58333333333
29089,24994,2082.83333333333
29095,31562,2630.16666666667
29131,26846,2237.16666666667
29171,24892,2074.33333333333
29213,23883,1990.25
29021,26406,2200.5
29025,26571,2214.25
51750,12919,1076.58333333333
51840,28202,2350.16666666667
51001,25346,2112.16666666667
51045,30199,2516.58333333333
51063,29316,2443
51071,29348,2445.66666666667
51077,20121,1676.75
51135,25160,2096.66666666667
51157,37708,3142.33333333333
51036,28848,2404
51047,32427,2702.25
51053,30619,2551.58333333333
51079,35259,2938.25
51085,40097,3341.41666666667
51111,22856,1904.66666666667
51137,33574,2797.83333333333
51595,19315,1609.58333333333
51197,25306,2108.83333333333
51550,37511,3125.91666666667
51660,18223,1518.58333333333
51003,37498,3124.83333333333
51019,31616,2634.66666666667
51029,23248,1937.33333333333
51195,20795,1732.91666666667
51580,26006,2167.16666666667
51740,27350,2279.16666666667
51810,37350,3112.5
51005,26560,2213.33333333333
51640,20318,1693.16666666667
51193,29556,2463
51133,31633,2636.08333333333
51155,27826,2318.83333333333
51187,32367,2697.25
51590,22419,1868.25
51630,32193,2682.75
51009,27580,2298.33333333333
51017,30285,2523.75
51670,25362,2113.5
51700,29837,2486.41666666667
51069,37186,3098.83333333333
51680,20819,1734.91666666667
51199,42896,3574.66666666667
51690,22126,1843.83333333333
51125,30861,2571.75
51143,25237,2103.08333333333
51530,18000,1500
51610,70390,5865.83333333333
51730,22893,1907.75
51735,41388,3449
51600,50560,4213.33333333333
51820,28523,2376.91666666667
51770,25057,2088.08333333333
51800,36375,3031.25
51710,26694,2224.5
51007,31722,2643.5
51041,39276,3273
51059,53727,4477.25
53047,24978,2081.5
53037,25786,2148.83333333333
29037,34558,2879.83333333333
29049,32199,2683.25
29059,21248,1770.66666666667
29085,20154,1679.5
29113,31168,2597.33333333333
29137,26924,2243.66666666667
29145,26793,2232.75
29163,23088,1924
29183,39314,3276.16666666667
29031,26761,2230.08333333333
47031,25585,2132.08333333333
47047,29502,2458.5
47067,18665,1555.41666666667
47073,22905,1908.75
47091,17509,1459.08333333333
47103,27624,2302
47111,23375,1947.91666666667
47127,31250,2604.16666666667
47147,31153,2596.08333333333
47051,25327,2110.58333333333
47009,28221,2351.75
47021,30987,2582.25
47019,22290,1857.5
47057,22533,1877.75
47055,26631,2219.25
47097,22263,1855.25
47099,23591,1965.91666666667
47113,26718,2226.5
47115,23598,1966.5
47133,23281,1940.08333333333
47137,21654,1804.5
47181,21390,1782.5
47187,45817,3818.08333333333
47003,26084,2173.66666666667
47059,22668,1889
47035,24268,2022.33333333333
47175,21845,1820.41666666667
47025,20312,1692.66666666667
47081,22891,1907.58333333333
47085,23413,1951.08333333333
47141,24160,2013.33333333333
47155,23907,1992.25
47161,24176,2014.66666666667
47023,24558,2046.5
47039,22024,1835.33333333333
47087,19749,1645.75
47109,21602,1800.16666666667
47145,26097,2174.75
47011,26412,2201
47063,23358,1946.5
47173,22784,1898.66666666667
47071,21631,1802.58333333333
47043,28052,2337.66666666667
47129,21844,1820.33333333333
47123,22364,1863.66666666667
47079,22462,1871.83333333333
47033,25620,2135
47095,17079,1423.25
47093,29660,2471.66666666667
53005,33590,2799.16666666667
53011,36268,3022.33333333333
